City,Code,Type,Line,Station
3320,9661,公交,966-1,
3320,9670,公交,967,
3320,9680,公交,968,
3320,9690,公交,969,
3320,9700,公交,970,
3320,9710,公交,971,
3320,9810,公交,981,
3320,9870,公交,987,
3320,9880,公交,988,
3320,9890,公交,989,
