Prefix,Code,Type,Line,Station
0100,00201971,地铁,5号线,坦尾
0100,00201972,地铁,5号线,坦尾
0100,00201973,地铁,5号线,坦尾
0100,00201974,地铁,5号线,坦尾
0100,00201975,地铁,5号线,坦尾
0100,00201976,地铁,5号线,坦尾
0100,00201977,地铁,5号线,坦尾
0100,00201979,地铁,5号线,坦尾
0100,00201980,地铁,5号线,坦尾
0100,00201981,地铁,5号线,中山八
0100,00201982,地铁,5号线,中山八
0100,00201983,地铁,5号线,中山八
0100,00201984,地铁,5号线,中山八
0100,00201985,地铁,5号线,中山八
0100,00201986,地铁,5号线,中山八
0100,00201987,地铁,5号线,中山八
0100,00201988,地铁,5号线,中山八
0100,00201989,地铁,5号线,中山八
0100,00201990,地铁,5号线,中山八
0100,00201991,地铁,5号线,中山八
0100,00201992,地铁,5号线,中山八
0100,00201993,地铁,5号线,中山八
0100,00201994,地铁,5号线,中山八
0100,00201995,地铁,5号线,中山八
0100,00201996,地铁,5号线,中山八
0100,00201997,地铁,5号线,中山八
0100,00201998,地铁,5号线,中山八
0100,00201999,地铁,5号线,中山八
0100,00202000,地铁,5号线,西场
0100,00202001,地铁,5号线,西场
0100,00202002,地铁,5号线,西场
0100,00202003,地铁,5号线,西场
0100,00202004,地铁,5号线,西场
0100,00202005,地铁,5号线,西场
0100,00202006,地铁,5号线,西场
0100,00202007,地铁,5号线,西场
0100,00202008,地铁,5号线,西场
0100,00202009,地铁,5号线,西场
0100,00202010,地铁,5号线,西场
0100,00202011,地铁,5号线,西场
0100,00202012,地铁,5号线,西场
0100,00202013,地铁,5号线,西场
0100,00202014,地铁,5号线,西场
0100,00202015,地铁,5号线,西场
0100,00202016,地铁,5号线,西场
0100,00202017,地铁,5号线,西场
0100,00202018,地铁,5号线,西场
0100,00202019,地铁,5号线,西场
0100,00202020,地铁,5号线,西场
0100,00202021,地铁,5号线,西场
0100,00202022,地铁,5号线,西场
0100,00202023,地铁,5号线,西场
0100,00202024,地铁,5号线,西村
0100,00202025,地铁,5号线,西村
0100,00202026,地铁,5号线,西村
0100,00202027,地铁,5号线,西村
0100,00202028,地铁,5号线,西村
0100,00202029,地铁,5号线,西村
0100,00202030,地铁,5号线,西村
0100,00202031,地铁,5号线,西村
0100,00202032,地铁,5号线,西村
0100,00202033,地铁,5号线,西村
0100,00202034,地铁,5号线,西村
0100,00202035,地铁,5号线,西村
0100,00202036,地铁,5号线,西村
0100,00202037,地铁,5号线,西村
0100,00202038,地铁,5号线,西村
0100,00202039,地铁,5号线,西村
0100,00202040,地铁,5号线,西村
0100,00202041,地铁,5号线,西村
0100,00202042,地铁,5号线,西村
0100,00202043,地铁,5号线,西村
0100,00202044,地铁,5号线,西村
0100,00202045,地铁,5号线,西村
0100,00202046,地铁,5号线,西村
0100,00202047,地铁,5号线,西村
0100,00202048,地铁,5号线,西村
0100,00202049,地铁,5号线,广州火车站
0100,00202050,地铁,5号线,广州火车站
0100,00202051,地铁,5号线,广州火车站
0100,00202052,地铁,5号线,广州火车站
0100,00202053,地铁,5号线,广州火车站
0100,00202054,地铁,5号线,广州火车站
0100,00202055,地铁,5号线,广州火车站
0100,00202056,地铁,5号线,广州火车站
0100,00202057,地铁,5号线,广州火车站
0100,00202058,地铁,5号线,广州火车站
0100,00202059,地铁,5号线,广州火车站
0100,00202060,地铁,5号线,广州火车站
0100,00202061,地铁,5号线,广州火车站
0100,00202062,地铁,5号线,广州火车站
0100,00202063,地铁,5号线,广州火车站
0100,00202064,地铁,5号线,广州火车站
0100,00202065,地铁,5号线,广州火车站
0100,00202066,地铁,5号线,广州火车站
0100,00202067,地铁,5号线,广州火车站
0100,00202068,地铁,5号线,广州火车站
0100,00202069,地铁,5号线,广州火车站
0100,00202070,地铁,5号线,广州火车站
0100,00202071,地铁,5号线,广州火车站
0100,00202072,地铁,5号线,广州火车站
0100,00202073,地铁,5号线,广州火车站
0100,00202074,地铁,5号线,广州火车站
0100,00202075,地铁,5号线,广州火车站
0100,00202076,地铁,5号线,广州火车站
0100,00202077,地铁,5号线,广州火车站
0100,00202078,地铁,5号线,广州火车站
0100,00202079,地铁,5号线,广州火车站
0100,00202080,地铁,5号线,广州火车站
0100,00202081,地铁,5号线,广州火车站
0100,00202082,地铁,5号线,广州火车站
0100,00202083,地铁,5号线,广州火车站
0100,00202084,地铁,5号线,广州火车站
0100,00202085,地铁,5号线,广州火车站
0100,00202086,地铁,5号线,广州火车站
0100,00202087,地铁,5号线,广州火车站
0100,00202088,地铁,5号线,广州火车站
0100,00202089,地铁,5号线,广州火车站
0100,00202090,地铁,5号线,广州火车站
0100,00202091,地铁,5号线,广州火车站
0100,00202092,地铁,5号线,广州火车站
0100,00202093,地铁,5号线,小北
0100,00202094,地铁,5号线,小北
0100,00202095,地铁,5号线,小北
0100,00202096,地铁,5号线,小北
0100,00202097,地铁,5号线,小北
0100,00202098,地铁,5号线,小北
0100,00202099,地铁,5号线,小北
0100,00202100,地铁,5号线,小北
0100,00202101,地铁,5号线,小北
0100,00202102,地铁,5号线,小北
0100,00202103,地铁,5号线,小北
0100,00202104,地铁,5号线,小北
0100,00202105,地铁,5号线,小北
0100,00202106,地铁,5号线,小北
0100,00202107,地铁,5号线,小北
0100,00202108,地铁,5号线,小北
0100,00202109,地铁,5号线,小北
0100,00202110,地铁,5号线,小北
0100,00202111,地铁,5号线,小北
0100,00202112,地铁,5号线,小北
0100,00202113,地铁,5号线,小北
0100,00202114,地铁,5号线,小北
0100,00202115,地铁,5号线,小北
0100,00202116,地铁,5号线,小北
0100,00202117,地铁,5号线,小北
0100,00202118,地铁,5号线,小北
0100,00202119,地铁,5号线,小北
0100,00202120,地铁,5号线,小北
0100,00202121,地铁,5号线,小北
0100,00202122,地铁,5号线,小北
0100,00202123,地铁,5号线,小北
0100,00202124,地铁,5号线,小北
0100,00202125,地铁,5号线,淘金
0100,00202126,地铁,5号线,淘金
0100,00202127,地铁,5号线,淘金
0100,00202128,地铁,5号线,淘金
0100,00202129,地铁,5号线,淘金
0100,00202130,地铁,5号线,淘金
0100,00202131,地铁,5号线,淘金
0100,00202132,地铁,5号线,淘金
0100,00202133,地铁,5号线,淘金
0100,00202134,地铁,5号线,淘金
0100,00202135,地铁,5号线,淘金
0100,00202136,地铁,5号线,淘金
0100,00202137,地铁,5号线,淘金
0100,00202138,地铁,5号线,淘金
0100,00202139,地铁,5号线,淘金
0100,00202140,地铁,5号线,淘金
0100,00202141,地铁,5号线,淘金
0100,00202142,地铁,5号线,淘金
0100,00202143,地铁,5号线,淘金
0100,00202144,地铁,5号线,淘金
0100,00202145,地铁,5号线,淘金
0100,00202146,地铁,5号线,淘金
0100,00202147,地铁,5号线,淘金
0100,00202148,地铁,5号线,区庄
0100,00202149,地铁,5号线,区庄
0100,00202150,地铁,5号线,区庄
0100,00202151,地铁,5号线,区庄
0100,00202152,地铁,5号线,区庄
0100,00202153,地铁,5号线,区庄
0100,00202154,地铁,5号线,区庄
0100,00202155,地铁,5号线,区庄
0100,00202156,地铁,5号线,区庄
0100,00202157,地铁,5号线,区庄
0100,00202158,地铁,5号线,区庄
0100,00202159,地铁,5号线,区庄
0100,00202160,地铁,5号线,区庄
0100,00202161,地铁,5号线,区庄
0100,00202162,地铁,5号线,区庄
0100,00202163,地铁,5号线,区庄
0100,00202164,地铁,5号线,区庄
0100,00202165,地铁,5号线,区庄
0100,00202166,地铁,5号线,区庄
0100,00202167,地铁,5号线,区庄
0100,00202168,地铁,5号线,区庄
0100,00202169,地铁,5号线,区庄
0100,00202170,地铁,5号线,区庄
0100,00202171,地铁,5号线,动物园
0100,00202172,地铁,5号线,动物园
0100,00202173,地铁,5号线,动物园
0100,00202174,地铁,5号线,动物园
0100,00202175,地铁,5号线,动物园
0100,00202176,地铁,5号线,动物园
0100,00202177,地铁,5号线,动物园
0100,00202178,地铁,5号线,动物园
0100,00202179,地铁,5号线,动物园
0100,00202180,地铁,5号线,动物园
0100,00202181,地铁,5号线,动物园
0100,00202182,地铁,5号线,动物园
0100,00202183,地铁,5号线,动物园
0100,00202184,地铁,5号线,动物园
0100,00202185,地铁,5号线,动物园
0100,00202186,地铁,5号线,动物园
0100,00202187,地铁,5号线,动物园
0100,00202188,地铁,5号线,动物园
0100,00202189,地铁,5号线,动物园
0100,00202190,地铁,5号线,动物园
0100,00202191,地铁,5号线,动物园
0100,00202192,地铁,5号线,动物园
0100,00202193,地铁,5号线,动物园
0100,00202194,地铁,5号线,动物园
0100,00202195,地铁,5号线,动物园
0100,00202196,地铁,5号线,动物园
0100,00202197,地铁,5号线,动物园
0100,00202198,地铁,5号线,动物园
0100,00202199,地铁,5号线,动物园
0100,00202200,地铁,5号线,动物园
0100,00202201,地铁,5号线,动物园
0100,00202202,地铁,5号线,动物园
0100,00202203,地铁,5号线,动物园
0100,00202204,地铁,5号线,动物园
0100,00202205,地铁,5号线,动物园
0100,00202206,地铁,5号线,五羊邨
0100,00202207,地铁,5号线,五羊邨
0100,00202208,地铁,5号线,五羊邨
0100,00202209,地铁,5号线,五羊邨
0100,00202210,地铁,5号线,五羊邨
0100,00202211,地铁,5号线,五羊邨
0100,00202212,地铁,5号线,五羊邨
0100,00202213,地铁,5号线,五羊邨
0100,00202214,地铁,5号线,五羊邨
0100,00202215,地铁,5号线,五羊邨
0100,00202216,地铁,5号线,五羊邨
0100,00202217,地铁,5号线,五羊邨
0100,00202218,地铁,5号线,五羊邨
0100,00202219,地铁,5号线,五羊邨
0100,00202220,地铁,5号线,五羊邨
0100,00202221,地铁,5号线,五羊邨
0100,00202222,地铁,5号线,五羊邨
0100,00202223,地铁,5号线,五羊邨
0100,00202224,地铁,5号线,五羊邨
0100,00202225,地铁,5号线,五羊邨
0100,00202226,地铁,5号线,五羊邨
0100,00202227,地铁,5号线,五羊邨
0100,00202228,地铁,5号线,五羊邨
0100,00202229,地铁,5号线,五羊邨
0100,00202230,地铁,5号线,五羊邨
0100,00202231,地铁,5号线,五羊邨
0100,00202232,地铁,5号线,杨箕
0100,00202233,地铁,5号线,杨箕
0100,00202234,地铁,5号线,杨箕
0100,00202235,地铁,5号线,杨箕
0100,00202236,地铁,5号线,杨箕
0100,00202237,地铁,5号线,杨箕
0100,00202238,地铁,5号线,杨箕
0100,00202239,地铁,5号线,杨箕
0100,00202240,地铁,5号线,杨箕
0100,00202241,地铁,5号线,杨箕
0100,00202242,地铁,5号线,杨箕
0100,00202243,地铁,5号线,杨箕
0100,00202244,地铁,5号线,杨箕
0100,00202245,地铁,5号线,杨箕
0100,00202246,地铁,5号线,杨箕
0100,00202247,地铁,5号线,杨箕
0100,00202248,地铁,5号线,杨箕
0100,00202249,地铁,5号线,杨箕
0100,00202250,地铁,5号线,杨箕
0100,00202251,地铁,5号线,杨箕
0100,00202252,地铁,5号线,杨箕
0100,00202253,地铁,5号线,杨箕
0100,00202254,地铁,5号线,杨箕
0100,00202255,地铁,5号线,杨箕
0100,00202256,地铁,5号线,杨箕
0100,00202257,地铁,5号线,杨箕
0100,00202258,地铁,5号线,杨箕
0100,00202259,地铁,5号线,杨箕
0100,00202260,地铁,5号线,杨箕
0100,00202261,地铁,5号线,杨箕
0100,00202262,地铁,5号线,杨箕
0100,00202263,地铁,5号线,杨箕
0100,00202264,地铁,5号线,杨箕
0100,00202265,地铁,5号线,珠江新城
0100,00202266,地铁,5号线,珠江新城
0100,00202267,地铁,5号线,珠江新城
0100,00202268,地铁,5号线,珠江新城
0100,00202269,地铁,5号线,珠江新城
0100,00202270,地铁,5号线,珠江新城
0100,00202271,地铁,5号线,珠江新城
0100,00202272,地铁,5号线,珠江新城
0100,00202273,地铁,5号线,珠江新城
0100,00202274,地铁,5号线,珠江新城
0100,00202275,地铁,5号线,珠江新城
0100,00202276,地铁,5号线,珠江新城
0100,00202277,地铁,5号线,珠江新城
0100,00202278,地铁,5号线,珠江新城
0100,00202279,地铁,5号线,珠江新城
0100,00202280,地铁,5号线,珠江新城
0100,00202281,地铁,5号线,珠江新城
0100,00202282,地铁,5号线,珠江新城
0100,00202283,地铁,5号线,珠江新城
0100,00202284,地铁,5号线,珠江新城
0100,00202285,地铁,5号线,珠江新城
0100,00202286,地铁,5号线,珠江新城
0100,00202287,地铁,5号线,珠江新城
0100,00202288,地铁,5号线,珠江新城
0100,00202289,地铁,5号线,珠江新城
0100,00202290,地铁,5号线,珠江新城
0100,00202291,地铁,5号线,珠江新城
0100,00202292,地铁,5号线,珠江新城
0100,00202293,地铁,5号线,珠江新城
0100,00202294,地铁,5号线,珠江新城
0100,00202295,地铁,5号线,猎德
0100,00202296,地铁,5号线,猎德
0100,00202297,地铁,5号线,猎德
0100,00202298,地铁,5号线,猎德
0100,00202299,地铁,5号线,猎德
0100,00202300,地铁,5号线,猎德
0100,00202301,地铁,5号线,猎德
0100,00202302,地铁,5号线,猎德
0100,00202303,地铁,5号线,猎德
0100,00202304,地铁,5号线,猎德
0100,00202305,地铁,5号线,猎德
0100,00202306,地铁,5号线,猎德
0100,00202307,地铁,5号线,猎德
0100,00202308,地铁,5号线,猎德
0100,00202309,地铁,5号线,猎德
0100,00202310,地铁,5号线,猎德
0100,00202311,地铁,5号线,猎德
0100,00202312,地铁,5号线,猎德
0100,00202313,地铁,5号线,猎德
0100,00202314,地铁,5号线,猎德
0100,00202315,地铁,5号线,猎德
0100,00202316,地铁,5号线,猎德
0100,00202317,地铁,5号线,猎德
0100,00202318,地铁,5号线,猎德
0100,00202319,地铁,5号线,猎德
0100,00202320,地铁,5号线,猎德
0100,00202321,地铁,5号线,潭村
0100,00202322,地铁,5号线,潭村
0100,00202323,地铁,5号线,潭村
0100,00202324,地铁,5号线,潭村
0100,00202325,地铁,5号线,潭村
0100,00202326,地铁,5号线,潭村
0100,00202327,地铁,5号线,潭村
0100,00202328,地铁,5号线,潭村
0100,00202329,地铁,5号线,潭村
0100,00202330,地铁,5号线,潭村
0100,00202331,地铁,5号线,潭村
0100,00202332,地铁,5号线,潭村
0100,00202333,地铁,5号线,潭村
0100,00202334,地铁,5号线,潭村
0100,00202335,地铁,5号线,潭村
0100,00202336,地铁,5号线,潭村
0100,00202337,地铁,5号线,潭村
0100,00202338,地铁,5号线,潭村
0100,00202339,地铁,5号线,潭村
0100,00202340,地铁,5号线,潭村
0100,00202341,地铁,5号线,潭村
0100,00202342,地铁,5号线,潭村
0100,00202343,地铁,5号线,潭村
0100,00202344,地铁,5号线,员村
0100,00202345,地铁,5号线,员村
0100,00202346,地铁,5号线,员村
0100,00202347,地铁,5号线,员村
0100,00202348,地铁,5号线,员村
0100,00202349,地铁,5号线,员村
0100,00202350,地铁,5号线,员村
0100,00202351,地铁,5号线,员村
0100,00202352,地铁,5号线,员村
0100,00202353,地铁,5号线,员村
0100,00202354,地铁,5号线,员村
0100,00202355,地铁,5号线,员村
0100,00202356,地铁,5号线,员村
0100,00202357,地铁,5号线,员村
0100,00202358,地铁,5号线,员村
0100,00202359,地铁,5号线,员村
0100,00202360,地铁,5号线,员村
0100,00202361,地铁,5号线,员村
0100,00202362,地铁,5号线,员村
0100,00202363,地铁,5号线,员村
0100,00202364,地铁,5号线,员村
0100,00202365,地铁,5号线,员村
0100,00202366,地铁,5号线,科韵路
0100,00202367,地铁,5号线,科韵路
0100,00202368,地铁,5号线,科韵路
0100,00202369,地铁,5号线,科韵路
0100,00202370,地铁,5号线,科韵路
0100,00202371,地铁,5号线,科韵路
0100,00202372,地铁,5号线,科韵路
0100,00202373,地铁,5号线,科韵路
0100,00202374,地铁,5号线,科韵路
0100,00202375,地铁,5号线,科韵路
0100,00202376,地铁,5号线,科韵路
0100,00202377,地铁,5号线,科韵路
0100,00202378,地铁,5号线,科韵路
0100,00202379,地铁,5号线,科韵路
0100,00202380,地铁,5号线,科韵路
0100,00202381,地铁,5号线,科韵路
0100,00202382,地铁,5号线,科韵路
0100,00202383,地铁,5号线,科韵路
0100,00202384,地铁,5号线,科韵路
0100,00202385,地铁,5号线,科韵路
0100,00202386,地铁,5号线,东圃
0100,00202387,地铁,5号线,东圃
0100,00202388,地铁,5号线,东圃
0100,00202389,地铁,5号线,东圃
0100,00202390,地铁,5号线,东圃
0100,00202391,地铁,5号线,东圃
0100,00202392,地铁,5号线,东圃
0100,00202393,地铁,5号线,东圃
0100,00202394,地铁,5号线,东圃
0100,00202395,地铁,5号线,东圃
0100,00202396,地铁,5号线,东圃
0100,00202397,地铁,5号线,东圃
0100,00202398,地铁,5号线,东圃
0100,00202399,地铁,5号线,东圃
0100,00202400,地铁,5号线,东圃
0100,00202401,地铁,5号线,东圃
0100,00202402,地铁,5号线,东圃
0100,00202403,地铁,5号线,东圃
0100,00202404,地铁,5号线,东圃
0100,00202405,地铁,5号线,东圃
0100,00202406,地铁,5号线,三溪
0100,00202407,地铁,5号线,三溪
0100,00202408,地铁,5号线,三溪
0100,00202409,地铁,5号线,三溪
0100,00202410,地铁,5号线,三溪
0100,00202411,地铁,5号线,三溪
0100,00202412,地铁,5号线,三溪
0100,00202413,地铁,5号线,三溪
0100,00202414,地铁,5号线,三溪
0100,00202415,地铁,5号线,三溪
0100,00202416,地铁,5号线,三溪
0100,00202417,地铁,5号线,三溪
0100,00202418,地铁,5号线,三溪
0100,00202419,地铁,5号线,三溪
0100,00202420,地铁,5号线,三溪
0100,00202421,地铁,5号线,三溪
0100,00202422,地铁,5号线,三溪
0100,00202423,地铁,5号线,三溪
0100,00202424,地铁,5号线,三溪
0100,00202425,地铁,5号线,三溪
0100,00202426,地铁,5号线,鱼珠
0100,00202427,地铁,5号线,鱼珠
0100,00202428,地铁,5号线,鱼珠
0100,00202429,地铁,5号线,鱼珠
0100,00202430,地铁,5号线,鱼珠
0100,00202431,地铁,5号线,鱼珠
0100,00202432,地铁,5号线,鱼珠
0100,00202433,地铁,5号线,鱼珠
0100,00202434,地铁,5号线,鱼珠
0100,00202435,地铁,5号线,鱼珠
0100,00202436,地铁,5号线,鱼珠
0100,00202437,地铁,5号线,鱼珠
0100,00202438,地铁,5号线,鱼珠
0100,00202439,地铁,5号线,鱼珠
0100,00202440,地铁,5号线,鱼珠
0100,00202441,地铁,5号线,鱼珠
0100,00202442,地铁,5号线,鱼珠
0100,00202443,地铁,5号线,鱼珠
0100,00202444,地铁,5号线,鱼珠
0100,00202445,地铁,5号线,鱼珠
0100,00202446,地铁,5号线,鱼珠
0100,00202447,地铁,5号线,鱼珠
0100,00202448,地铁,5号线,鱼珠
0100,00202449,地铁,5号线,大沙地
0100,00202450,地铁,5号线,大沙地
0100,00202451,地铁,5号线,大沙地
0100,00202452,地铁,5号线,大沙地
0100,00202453,地铁,5号线,大沙地
0100,00202454,地铁,5号线,大沙地
0100,00202455,地铁,5号线,大沙地
0100,00202456,地铁,5号线,大沙地
0100,00202457,地铁,5号线,大沙地
0100,00202458,地铁,5号线,大沙地
0100,00202459,地铁,5号线,大沙地
0100,00202460,地铁,5号线,大沙地
0100,00202461,地铁,5号线,大沙地
0100,00202462,地铁,5号线,大沙地
0100,00202463,地铁,5号线,大沙地
0100,00202464,地铁,5号线,大沙地
0100,00202465,地铁,5号线,大沙地
0100,00202466,地铁,5号线,大沙地
0100,00202467,地铁,5号线,大沙地
0100,00202468,地铁,5号线,大沙地
0100,00202469,地铁,5号线,大沙东
0100,00202470,地铁,5号线,大沙东
0100,00202471,地铁,5号线,大沙东
0100,00202472,地铁,5号线,大沙东
0100,00202473,地铁,5号线,大沙东
0100,00202474,地铁,5号线,大沙东
0100,00202475,地铁,5号线,大沙东
0100,00202476,地铁,5号线,大沙东
0100,00202477,地铁,5号线,大沙东
0100,00202478,地铁,5号线,大沙东
0100,00202479,地铁,5号线,大沙东
0100,00202480,地铁,5号线,大沙东
0100,00202481,地铁,5号线,大沙东
0100,00202482,地铁,5号线,文冲
0100,00202483,地铁,5号线,文冲
0100,00202484,地铁,5号线,文冲
0100,00202485,地铁,5号线,文冲
0100,00202486,地铁,5号线,文冲
0100,00202487,地铁,5号线,文冲
0100,00202488,地铁,5号线,文冲
0100,00202489,地铁,5号线,文冲
0100,00202490,地铁,5号线,文冲
0100,00202491,地铁,5号线,文冲
0100,00202492,地铁,5号线,文冲
0100,00202493,地铁,5号线,文冲
0100,00202494,地铁,5号线,文冲
0100,00202495,地铁,5号线,文冲
0100,00202496,地铁,5号线,文冲
0100,00202497,地铁,5号线,文冲
0100,00202498,地铁,5号线,三溪
0100,00202499,地铁,5号线,鱼珠
0100,00202500,地铁,5号线,大沙地
0100,00202501,地铁,5号线,大沙东
0100,00202502,地铁,5号线,文冲
0100,00202503,地铁,4号线,东涌
0100,00202504,地铁,5号线,珠江新城
0100,00202505,地铁,5号线,珠江新城
0100,00202506,地铁,4号线,金洲
0100,00202507,地铁,4号线,蕉门
0100,00202508,地铁,4号线,黄阁
0100,00202509,地铁,4号线,黄阁汽车城
0100,00202510,地铁,4号线,东涌
0100,00202511,地铁,4号线,海傍
0100,00202512,地铁,4号线,石碁
0100,00202513,地铁,4号线,新造
0100,00202514,地铁,4号线,万胜围
0100,00202515,地铁,4号线,万胜围
0100,00202516,地铁,5号线,中山八
0100,00202517,地铁,5号线,西场
0100,00202518,地铁,5号线,西村
0100,00202519,地铁,5号线,小北
0100,00202520,地铁,5号线,淘金
0100,00202521,地铁,5号线,杨箕
0100,00202522,地铁,5号线,五羊邨
0100,00202523,地铁,5号线,猎德
0100,00202524,地铁,5号线,潭村
0100,00202525,地铁,5号线,员村
0100,00202526,地铁,5号线,科韵路
0100,00202527,地铁,5号线,东圃
0100,00202528,地铁,5号线,三溪
0100,00202529,地铁,5号线,鱼珠
0100,00202530,地铁,5号线,大沙地
0100,00202531,地铁,5号线,大沙东
0100,00202532,地铁,4号线,万胜围
0100,00202533,地铁,4号线,万胜围
0100,00202534,地铁,4号线,万胜围
0100,00202535,地铁,4号线,万胜围
0100,00202536,地铁,4号线,万胜围
0100,00202537,地铁,4号线,万胜围
0100,00202538,地铁,5号线,珠江新城
0100,00202539,地铁,5号线,珠江新城
0100,00202540,地铁,5号线,珠江新城
0100,00202541,地铁,5号线,珠江新城
0100,00202542,地铁,5号线,珠江新城
0100,00202543,地铁,5号线,珠江新城
0100,00202544,地铁,5号线,珠江新城
0100,00202545,地铁,5号线,鱼珠
0100,00202546,地铁,5号线,员村
0100,00202547,地铁,5号线,员村
0100,00202548,地铁,5号线,员村
0100,00202549,地铁,5号线,珠江新城
0100,00202550,地铁,4号线,官洲
0100,00202551,地铁,4号线,官洲
0100,00202552,地铁,4号线,新造
0100,00202553,地铁,4号线,新造
0100,00202554,地铁,4号线,车陂
0100,00202555,地铁,4号线,车陂
0100,00202556,地铁,4号线,黄村
0100,00202557,地铁,4号线,黄村
0100,00202558,地铁,5号线,珠江新城
0100,00202559,地铁,5号线,珠江新城
0100,00202560,地铁,5号线,鱼珠
0100,00202561,地铁,5号线,鱼珠
0100,00202562,地铁,5号线,杨箕
0100,00202563,地铁,5号线,杨箕
0100,00202564,地铁,5号线,五羊邨
0100,00202565,地铁,5号线,五羊邨
0100,00202566,地铁,5号线,猎德
0100,00202567,地铁,5号线,猎德
0100,00202568,地铁,5号线,文冲
0100,00202569,地铁,5号线,文冲
0100,00202570,地铁,5号线,车陂南
0100,00202571,地铁,5号线,车陂南
0100,00202572,地铁,5号线,东圃
0100,00202573,地铁,5号线,东圃
0100,00202574,地铁,5号线,中山八
0100,00202575,地铁,5号线,中山八
0100,00202576,地铁,5号线,大沙东
0100,00202577,地铁,5号线,大沙东
0100,00202578,地铁,5号线,潭村
0100,00202579,地铁,5号线,潭村
0100,00202580,地铁,5号线,员村
0100,00202581,地铁,5号线,员村
0100,00202582,地铁,5号线,科韵路
0100,00202583,地铁,5号线,科韵路
0100,00202584,地铁,5号线,三溪
0100,00202585,地铁,5号线,三溪
0100,00202586,地铁,5号线,大沙地
0100,00202587,地铁,5号线,大沙地
0100,00202588,地铁,5号线,小北
0100,00202589,地铁,5号线,小北
0100,00202590,地铁,5号线,小北
0100,00202591,地铁,5号线,小北
0100,00202592,地铁,5号线,坦尾
0100,00202692,地铁,2号线,嘉禾望岗
0100,00202693,地铁,2号线,嘉禾望岗
0100,00202694,地铁,2号线,嘉禾望岗
0100,00202695,地铁,2号线,嘉禾望岗
0100,00202696,地铁,2号线,黄边
0100,00202697,地铁,2号线,黄边
0100,00202698,地铁,2号线,黄边
0100,00202699,地铁,2号线,黄边
0100,00202700,地铁,2号线,黄边
0100,00202701,地铁,2号线,黄边
0100,00202702,地铁,2号线,黄边
0100,00202703,地铁,2号线,黄边
0100,00202704,地铁,2号线,江夏
0100,00202705,地铁,2号线,江夏
0100,00202706,地铁,2号线,江夏
0100,00202707,地铁,2号线,江夏
0100,00202708,地铁,2号线,江夏
0100,00202709,地铁,2号线,江夏
0100,00202710,地铁,2号线,江夏
0100,00202711,地铁,2号线,江夏
0100,00202712,地铁,2号线,萧岗
0100,00202713,地铁,2号线,萧岗
0100,00202714,地铁,2号线,萧岗
0100,00202715,地铁,2号线,萧岗
0100,00202716,地铁,2号线,白云文化广场
0100,00202717,地铁,2号线,白云文化广场
0100,00202718,地铁,2号线,白云文化广场
0100,00202719,地铁,2号线,白云文化广场
0100,00202720,地铁,2号线,白云文化广场
0100,00202721,地铁,2号线,白云文化广场
0100,00202722,地铁,2号线,白云文化广场
0100,00202723,地铁,2号线,白云文化广场
0100,00202724,地铁,2号线,白云公园
0100,00202725,地铁,2号线,白云公园
0100,00202726,地铁,2号线,白云公园
0100,00202727,地铁,2号线,白云公园
0100,00202728,地铁,2号线,白云公园
0100,00202729,地铁,2号线,白云公园
0100,00202730,地铁,2号线,白云公园
0100,00202731,地铁,2号线,白云公园
0100,00202732,地铁,2号线,飞翔公园
0100,00202733,地铁,2号线,飞翔公园
0100,00202734,地铁,2号线,飞翔公园
0100,00202735,地铁,2号线,飞翔公园
0100,00202736,地铁,2号线,飞翔公园
0100,00202737,地铁,2号线,飞翔公园
0100,00202738,地铁,2号线,飞翔公园
0100,00202739,地铁,2号线,飞翔公园
0100,00202740,地铁,2号线,三元里
0100,00202741,地铁,2号线,三元里
0100,00202742,地铁,2号线,三元里
0100,00202743,地铁,2号线,三元里
0100,00202744,地铁,2号线,三元里
0100,00202745,地铁,2号线,三元里
0100,00202746,地铁,2号线,广州火车站
0100,00202747,地铁,2号线,广州火车站
0100,00202748,地铁,2号线,广州火车站
0100,00202749,地铁,2号线,广州火车站
0100,00202750,地铁,2号线,越秀公园
0100,00202751,地铁,2号线,越秀公园
0100,00202752,地铁,2号线,越秀公园
0100,00202753,地铁,2号线,越秀公园
0100,00202754,地铁,2号线,越秀公园
0100,00202755,地铁,2号线,越秀公园
0100,00202756,地铁,2号线,越秀公园
0100,00202757,地铁,2号线,越秀公园
0100,00202758,地铁,2号线,越秀公园
0100,00202759,地铁,2号线,越秀公园
0100,00202760,地铁,2号线,越秀公园
0100,00202761,地铁,2号线,越秀公园
0100,00202762,地铁,2号线,纪念堂
0100,00202763,地铁,2号线,纪念堂
0100,00202764,地铁,2号线,纪念堂
0100,00202765,地铁,2号线,纪念堂
0100,00202766,地铁,2号线,纪念堂
0100,00202767,地铁,2号线,纪念堂
0100,00202768,地铁,2号线,公园前
0100,00202769,地铁,2号线,公园前
0100,00202770,地铁,2号线,公园前
0100,00202771,地铁,2号线,公园前
0100,00202772,地铁,2号线,公园前
0100,00202773,地铁,2号线,公园前
0100,00202774,地铁,2号线,公园前
0100,00202775,地铁,2号线,公园前
0100,00202776,地铁,2号线,白云公园
0100,00202777,地铁,2号线,白云公园
0100,00202778,地铁,1号线,公园前
0100,00202779,地铁,1号线,公园前
0100,00202780,地铁,2号线,海珠广场
0100,00202781,地铁,2号线,海珠广场
0100,00202782,地铁,2号线,海珠广场
0100,00202783,地铁,2号线,海珠广场
